"lambda"	"maxfitness"	"alpha"	"Q"	"theta"
"4765"	0.163255350097063	2.09674923571393	0.5	2	2.26475515845143
"4766"	0.34735011270452	1.02507050794842	0.5	2	1.6683448424707
"4767"	0.184559880002382	1.04349304348801	0.5	2	0.0553917012066923
"4768"	0.115054422616959	1.02832271848741	0.5	2	0.697214247897691
"4769"	0.0157871351071914	1.86082700385506	0.5	2	2.70708375573869
"4770"	0.0366315406747162	2.12539065854679	0.5	2	0.790683495507031
"4771"	0.0567411616444588	0.553091877330601	0.5	2	2.85034118556852
"4772"	0.00417615408077836	7.04791164821823	0.5	2	2.06119008065743
"4773"	0.0994213663041592	5.37359619436255	0.5	2	2.3571779339453
"4774"	0.0621016824617982	3.54545650601897	0.5	2	0.314433908771551
"4775"	0.163225055572351	2.27449208033121	0.5	2	2.56684832259858
"4776"	0.290978090075736	1.51482496107687	0.5	2	1.17410051779358
"4777"	0.304417749883715	0.720779890289873	0.5	2	0.0606503877263795
"4778"	0.145752876802328	3.12049555765715	0.5	2	0.543056968022498
"4779"	0.0718829126305756	2.15680579256723	0.5	2	0.80000834893032
"4780"	0.215356581649723	0.232464487230002	0.5	2	0.947960863654997
"4781"	0.0437010576948524	0.305986054519037	0.5	2	1.55023098138857
"4782"	0.065085472073406	1.22552071881406	0.5	2	2.4390583746286
"4783"	0.0106741257725843	0.15185685826895	0.5	2	1.3051487288433
"4784"	0.783989692809892	0.076375577826191	0.5	2	1.1914065263383
"4785"	0.00782354632392526	0.263827811665611	0.5	2	0.826735707169214
"4786"	0.107400275548603	2.71763279215265	0.5	2	0.391025067466455
"4787"	0.0740744448266923	3.54644758269566	0.5	2	1.08105512143935
"4788"	0.275452557197752	6.6488470774483	0.5	2	1.46715273702908
"4789"	0.219205241641941	6.32336151286902	0.5	2	0.310330069533032
"4790"	0.0320669536478818	0.132100518032622	0.5	2	0.0614671897494623
"4791"	0.482559821356959	2.77328519338276	0.5	2	1.44478043032128
"4792"	0.0066352363005625	0.0191295545485644	0.5	2	0.681046369137788
"4793"	0.108379634283483	0.141322476220377	0.5	2	2.52257250055002
"4794"	0.176365168756785	0.0412070933890772	0.5	2	0.638743927025561
"4795"	0.0339906829409301	0.422741902847079	0.5	2	3.06267980220993
"4796"	0.200703736945036	0.407852171521742	0.5	2	1.32609144201422
"4797"	0.0428428561426699	0.659197127885232	0.5	2	0.536543961643925
"4798"	0.10399254830495	3.01168698098222	0.5	2	1.58717058160262
"4799"	0.248296614914181	0.615112523452902	0.5	2	0.80144984696307
"4800"	0.500418352683015	1.99878628988641	0.5	2	1.95826114465981
"4801"	0.15488140079284	0.00213433233011557	0.5	2	2.74039896982823
"4802"	0.176047598375919	2.04586077214808	0.5	2	2.69865757216004
"4803"	0.617599144544373	2.19695874804306	0.5	2	0.0605047893416223
"4804"	0.0654987601563334	1.92620036152455	0.5	2	2.60402784503493
"4805"	0.386170739663725	0.00538931753541017	0.5	2	1.42062976236045
"4806"	0.110950258560479	0.217654531728304	0.5	2	1.82214210844701
"4807"	0.130042059905827	2.54100308014909	0.5	2	2.37414590235214
"4808"	0.0520395792517514	1.3338865110559	0.5	2	0.228589821752185
"4809"	0.303493832407479	3.80225706614105	0.5	2	3.11151412161249
"4810"	0.129839610215276	0.436904910504098	0.5	2	0.699478647590456
"4811"	0.230439486532452	0.355079762225126	0.5	2	2.09171033197125
"4812"	0.0271408731117845	2.65948542982556	0.5	2	0.0237376927701847
"4813"	0.263380998178365	1.51158385648838	0.5	2	1.51945456946177
"4814"	0.452461044092603	0.213918631735419	0.5	2	0.290913386190234
"4815"	0.0768651267513633	4.33269100935362	0.5	2	0.874096374331103
"4816"	0.0350849707610905	0.173458791190772	0.5	2	0.646035558385561
"4817"	0.0460449632973048	0.971680500035796	0.5	2	2.12514038147272
"4818"	0.440201656122632	4.59668109235881	0.5	2	0.147730520563444
"4819"	0.00581269739195705	3.55019826026977	0.5	2	2.91087451571041
"4820"	0.202849127871018	1.53437374653512	0.5	2	1.70412912507542
"4821"	0.0279576554173128	2.74570709573366	0.5	2	2.75587418759888
"4822"	0.286671462813728	1.39650738678015	0.5	2	0.615438342220122
"4823"	0.195816624738783	0.849686493718346	0.5	2	1.49452814676478
"4824"	0.143082509181442	2.11713785852025	0.5	2	2.20444622092497
"4825"	0.13533400176093	1.07584429321312	0.5	2	2.05525075540926
"4826"	0.00276210138460955	2.63763015535941	0.5	2	0.672048758785487
"4827"	0.0333112347871065	0.420467887445556	0.5	2	2.00246106978696
"4828"	0.467330687095351	2.30584411825107	0.5	2	2.52299579370188
"4829"	0.244799071355703	2.16780235788465	0.5	2	0.281647101423708
"4830"	0.0124405316077173	1.7648873731618	0.5	2	2.53898332099513
"4831"	0.188899544431808	1.34607246149342	0.5	2	0.121532633339142
"4832"	0.123361149057746	0.121879192155708	0.5	2	2.90626467651496
"4833"	0.420134574522204	1.44498900021834	0.5	2	0.806960191233884
"4834"	0.0319659272397482	0.797184139742481	0.5	2	0.197044419622424
"4835"	0.236783137394848	7.04216301196068	0.5	2	1.46636293974228
"4836"	0.465902462948985	0.865984409423126	0.5	2	0.831826728647837
"4837"	0.176921874835136	0.342600437699393	0.5	2	1.44120660118266
"4838"	0.0939517089220056	0.564839484318686	0.5	2	0.66253153529207
"4839"	0.0480902943323489	0.567387661729931	0.5	2	2.68580837865384
"4840"	0.487153850745269	0.347435136492041	0.5	2	1.80799439740091
"4841"	0.279515145739157	0.20460943671602	0.5	2	1.01983914910267
"4842"	0.251578995018246	1.76424871074706	0.5	2	1.44442593893815
"4843"	0.36141525840569	3.12248962479234	0.5	2	0.993402738937216
"4844"	0.304682057706599	3.68087257658923	0.5	2	2.8154295709025
"4845"	0.405503778887873	1.87355389903335	0.5	2	2.83143426553941
"4846"	0.00386571490851288	1.81930810198432	0.5	2	2.20036837700926
"4847"	0.146102108611705	0.283957734466264	0.5	2	1.04698922483516
"4848"	0.139011291687235	1.82320840919133	0.5	2	1.08041303791685
"4849"	0.0145524145103991	0.288771603257859	0.5	2	1.35271742734481
"4850"	0.111180636473	1.27357245329701	0.5	2	0.514748658353487
"4851"	0.0185166013247489	0.32734986069089	0.5	2	2.60285853900292
"4852"	0.409399530647283	1.6074181927273	0.5	2	1.817290217752
"4853"	0.123266198579222	1.63040090772328	0.5	2	0.985584192280508
"4854"	0.0634628784357458	0.165581128414374	0.5	2	2.69957819601629
"4855"	1.3345572914172	3.01618324341496	0.5	2	0.853172635207668
"4856"	0.0948328495884624	1.00025547024155	0.5	2	0.430495346259139
"4857"	0.323469979671722	4.14666052106262	0.5	2	1.71147794263459
"4858"	0.359975893406158	3.14928070395223	0.5	2	2.66752494406969
"4859"	0.0346054498651788	1.37684420631716	0.5	2	1.93792165112969
"4860"	0.278200512362604	0.287870918557236	0.5	2	1.51743717470918
"4861"	0.317724504327783	5.14336937654474	0.5	2	0.285944793399829
"4862"	0.0751985307737619	1.9658415517138	0.5	2	0.0386175438442797
"4863"	0.180575141441791	3.91996733227725	0.5	2	0.514713842366119
"4864"	0.15143759374345	0.386646132206334	0.5	2	1.07618512567019
"4865"	0.127005970850587	2.25837891124541	0.5	2	1.47199369606874
"4866"	0.394324286265259	0.460369792481533	0.5	2	2.72753579228811
"4867"	0.167795735589209	0.658374930068901	0.5	2	0.611632944852904
"4868"	0.10473046079278	3.73463073330881	0.5	2	0.430459653252382
"4869"	0.120507449377328	1.28550362016483	0.5	2	2.3100844577987
"4870"	0.0282617841519936	2.48961443351623	0.5	2	0.0451885490730229
"4871"	0.0286647487431765	0.704878988823128	0.5	2	2.10854703566469
"4872"	0.283477004234356	0.311649585053889	0.5	2	1.75534158824578
"4873"	0.109482828434557	0.781651010278683	0.5	2	0.430301775864727
"4874"	0.0137444619366036	2.07860969374434	0.5	2	0.135655035171007
"4875"	0.341814768811691	4.41786481054962	0.5	2	2.1569599315247
"4876"	0.0770976570434868	1.80081734571683	0.5	2	2.44187494324141
"4877"	0.161484271465781	1.27594730066579	0.5	2	2.6329620598154
"4878"	0.311964841170197	0.365411819977374	0.5	2	0.609803080105979
"4879"	0.168416817129004	1.6130544208051	0.5	2	2.66821208546903
"4880"	0.173122718735578	0.650419400624793	0.5	2	1.34261480035842
"4881"	0.0510574177874754	1.13303337901912	0.5	2	0.733169814802804
"4882"	0.0169653601944447	0.550505461130924	0.5	2	2.20586398238042
"4883"	0.16647332086319	1.74642228828034	0.5	2	1.88441741487492
"4884"	0.386964455602651	0.342472645433911	0.5	2	0.232943430114592
"4885"	0.00202062632888556	0.178047959258529	0.5	2	0.810747983844936
"4886"	0.0132104043157025	3.34702541043045	0.5	2	1.76369857945658
"4887"	0.285313284813051	0.0399062234538177	0.5	2	2.9515189471827
"4888"	0.115688087325543	1.15639402412851	0.5	2	1.05392554777228
"4889"	0.132326801307499	2.48233052292594	0.5	2	1.10550446533837
"4890"	0.396829600987916	1.4676951084244	0.5	2	1.78153542538138
"4891"	0.0516968545503914	0.236691952837909	0.5	2	2.74435481076488
"4892"	0.266065688981655	1.28254260459309	0.5	2	2.57311678466519
"4893"	0.054988923983791	0.959560690239083	0.5	2	1.30708862185335
"4894"	0.215301483674886	0.687260088926315	0.5	2	1.54734349489602
"4895"	0.479310158504773	1.68488454247072	0.5	2	0.181454657560544
"4896"	0.198192856428829	0.185434102910186	0.5	2	0.42974813305471
"4897"	0.150665496335833	5.37403766600391	0.5	2	0.354129357720619
"4898"	0.055992074782332	0.0987189391908156	0.5	2	0.267655543716311
"4899"	0.266739546126666	0.775197720823862	0.5	2	1.48453727867359
"4900"	0.231551429993453	0.939164664328467	0.5	2	0.748105820718831
"4901"	0.0852434387430549	3.52952290347331	0.5	2	2.22965029084422
"4902"	0.150445010877194	4.2359208653205	0.5	2	3.03856871349773
"4903"	0.0363738740943184	4.0747526497054	0.5	2	2.87856667944507
"4904"	0.245830942357824	3.12015005648782	0.5	2	0.875710839020037
"4905"	0.145509279798639	1.8268759253006	0.5	2	0.406493452678216
"4906"	0.143272812917264	1.37145067216709	0.5	2	2.90704901419149
"4907"	0.0525487713515759	0.160760395451295	0.5	2	2.18015859676794
"4908"	0.221537940575922	0.354343714407058	0.5	2	1.16732843740068
"4909"	0.193898088346893	0.641277787193358	0.5	2	1.81953495509432
"4910"	0.00504836132749915	3.33628892524255	0.5	2	1.36766590098017
"4911"	0.00158420641553263	5.43187772151493	0.5	2	2.87563951422546
"4912"	0.0509859699882849	0.0774222463726004	0.5	2	0.957708969268438
"4913"	0.0190230762585998	1.6333436984035	0.5	2	1.42664774286206
"4914"	0.210997473812642	6.61381970883271	0.5	2	2.1777256089328
"4915"	0.0352506734859946	0.0616748788904296	0.5	2	0.896908653651246
"4916"	0.604917724396954	0.619422831260186	0.5	2	1.95347326394536
"4917"	0.155129151506515	0.834438300905114	0.5	2	2.16982015835905
"4918"	0.239744882649722	0.49385405800756	0.5	2	1.5739630945892
"4919"	0.181383176262554	1.67473241757479	0.5	2	1.44991478416487
"4920"	0.128844179454042	3.39106740751468	0.5	2	2.14007789931458
"4921"	0.0239462519014065	0.376989541939985	0.5	2	0.394061692605509
"4922"	0.0446409220371073	0.223452478730261	0.5	2	1.69151589659811
"4923"	0.314326265810018	1.47605852452719	0.5	2	0.0374624017851192
"4924"	0.287079342810397	6.76685155498488	0.5	2	3.02780251564809
"4925"	0.0241619549691677	2.55885134845971	0.5	2	3.11295586395256
"4926"	0.00590960412188885	2.72820859917103	0.5	2	0.681760019344183
"4927"	0.28544075412858	4.31828445247718	0.5	2	0.842316092657665
"4928"	0.626742288436661	0.954856231405549	0.5	2	0.176081954863054
"4929"	0.0250484318472445	1.99766254112125	0.5	2	1.40681648682208
"4930"	0.660399603810082	1.76646106807664	0.5	2	2.00622571757108
"4931"	0.0272400425747037	2.36585797512113	0.5	2	2.32952343089281
"4932"	0.064347777876743	2.6771354434502	0.5	2	2.99867009814311
"4933"	0.0880657057277858	2.07428707740859	0.5	2	2.02037322088281
"4934"	0.0320226570591331	1.65739923537111	0.5	2	0.939181696230292
"4935"	0.00662709940224886	2.64723134833763	0.5	2	2.18223339423158
"4936"	0.559553690205787	4.36955775107751	0.5	2	0.876733379258657
"4937"	0.042738797608763	2.14150679031964	0.5	2	1.96341289771957
"4938"	0.108963311370462	2.40421284657917	0.5	2	1.73541629217437
"4939"	0.257988417698982	0.0919180259374276	0.5	2	2.00895691321063
"4940"	0.140380601797088	0.216562238099366	0.5	2	1.75645805587114
"4941"	0.459942862738795	0.473658973487329	0.5	2	1.26166924917702
"4942"	0.830178592684579	4.16892828157888	0.5	2	0.247823426017576
"4943"	0.0942280754446983	5.15242112115321	0.5	2	1.3531568616033
"4944"	0.0641410732641816	0.798976170365694	0.5	2	2.29086340463897
"4945"	0.425766582389302	5.33859959009951	0.5	2	0.20119063155165
"4946"	0.00548645881935954	0.157098464251515	0.5	2	0.883518095606469
"4947"	0.111327597778291	0.402094790698591	0.5	2	1.85801727191157
"4948"	0.16950213865809	0.391647023711627	0.5	2	1.05260465490036
"4949"	0.295260249049579	0.285384426298175	0.5	2	1.09756050783494
"4950"	0.247762806705179	0.723597872011062	0.5	2	0.00862920003510397
"4951"	0.0141914755105972	1.12835311688697	0.5	2	0.413407631424371
"4952"	0.167898097011171	8.23523570500738	0.5	2	0.613174801991729
"4953"	0.13110020859167	2.45225505176072	0.5	2	0.732772685209334
"4954"	0.276070626630428	0.217002751319471	0.5	2	2.13025340377633
"4955"	0.0988185580819845	0.50486811319873	0.5	2	0.16284034967419
"4956"	0.238644146165791	3.28651150163772	0.5	2	1.57183978968789
"4957"	0.531776164074369	3.26098637442299	0.5	2	0.780918244493701
"4958"	0.261337606227937	1.6098466740966	0.5	2	0.628256166373948
"4959"	0.174782047598603	0.0712886386932785	0.5	2	1.30481671592792
"4960"	0.0231875451664181	1.76458124583139	0.5	2	2.91389751230464
"4961"	0.269331574245336	1.34113189976431	0.5	2	2.40697237452933
"4962"	0.140093597301098	0.678635137839844	0.5	2	0.306800920106935
"4963"	0.0348976467736065	1.53463663544389	0.5	2	1.39534591805542
"4964"	0.671338860656986	0.361710495160865	0.5	2	0.0170913713985076
"4965"	0.797104548061145	4.79526055451356	0.5	2	1.59593419747668
"4966"	0.0356719044037163	2.4335262904564	0.5	2	0.500057630504638
"4967"	0.0241805474060367	1.59505009135766	0.5	2	0.992559459559817
"4968"	0.110183885786682	1.92519860565987	0.5	2	1.19700396397405
"4969"	0.504541682744238	0.0387675982572966	0.5	2	1.74563812357753
"4970"	0.128487457241863	0.0645277792790174	0.5	2	0.639551542654565
"4971"	0.320053892193322	4.13040440469725	0.5	2	2.51935313792493
"4972"	0.0934428246294901	10.1519858345197	0.5	2	1.89487929431133
"4973"	0.0710473995655775	1.98754316900452	0.5	2	0.164589922162335
"4974"	0.00158946136651354	0.352137389771618	0.5	2	0.706023721133326
"4975"	0.0656012432649732	0.051143814233562	0.5	2	1.65803529011074
"4976"	0.0951560562476516	0.622678494639816	0.5	2	0.446774528946727
"4977"	0.228766624671516	2.34313596612687	0.5	2	1.19533060586054
"4978"	0.00544122436677708	1.47334471310775	0.5	2	0.198395986229169
"4979"	0.0725351460278034	0.143919271717483	0.5	2	2.85563190121664
"4980"	0.129960500728339	3.89163996260944	0.5	2	0.414097376086433
"4981"	0.296412108986374	1.55776097881968	0.5	2	2.59450506684156
"4982"	0.0333301636027138	0.410580387456687	0.5	2	1.21120545993479
"4983"	0.218044708474519	7.03171247082481	0.5	2	2.67572018262284
"4984"	0.2303295167079	0.739245505382468	0.5	2	0.964753426721224
"4985"	0.0202796082943678	0.290778393110098	0.5	2	0.470054627524849
"4986"	0.304736109498319	3.63111016864564	0.5	2	0.246623923162039
"4987"	0.010650394950062	0.485525399920531	0.5	2	1.2767816618011
"4988"	0.296501573530917	0.242199326134915	0.5	2	3.03284274753684
"4989"	0.000784091123859522	0.0768885732997442	0.5	2	0.640439287426984
"4990"	0.243322043671253	2.28083396714932	0.5	2	0.189800406245904
"4991"	0.0269707456246864	0.234981911030679	0.5	2	1.40463972177393
"4992"	0.0226963806911344	2.70848064929979	0.5	2	1.07082292233575
"4993"	0.529962256153054	0.330924251616896	0.5	2	2.60638311315272
"4994"	0.111982836760581	1.76224932183523	0.5	2	2.23152194677192
"4995"	0.0674113184213638	5.87336848582575	0.5	2	1.89684947850313
"4996"	0.656712363626728	0.760705594171125	0.5	2	0.0814811774238118
"4997"	0.0133095676079392	0.352321743546521	0.5	2	2.30002305950108
"4998"	0.086563248001039	0.848057288104327	0.5	2	0.326405521860146
"4999"	0.0278404762968421	0.134765044761769	0.5	2	0.826338083840892
"5000"	0.0083473199358947	0.693644354534561	0.5	2	0.535868976362365
"5001"	0.196130710459294	0.865043156112307	0.5	2	0.953717628430214
"5002"	0.0119472110540879	1.03355310941906	0.5	2	0.373652370338173
"5003"	0.0649066613987088	0.985094625142315	0.5	2	0.668919217867546
"5004"	0.315863401467321	3.95346925835756	0.5	2	1.2675350379221
"5005"	0.214992125882747	5.14062667585892	0.5	2	1.40831993943548
"5006"	0.0739130043497353	1.43363324218659	0.5	2	0.827862139461069
"5007"	0.541887305279203	1.28542481828295	0.5	2	1.73555023622225
"5008"	0.177534984416308	0.988303871698904	0.5	2	0.388836161661171
"5009"	0.0569665590301156	6.95464682204832	0.5	2	0.111557787126759
"5010"	0.282891871390824	2.0105728739924	0.5	2	2.40344164295733
"5011"	0.02781967157498	1.22888175349402	0.5	2	0.702133448916445
"5012"	0.0651472444646061	1.04168577355773	0.5	2	2.25430135944303
"5013"	0.477690855760999	2.25672366555565	0.5	2	1.79180160148882
"5014"	0.0417037326842546	0.961649964898032	0.5	2	2.5352005425358
"5015"	0.569178029861221	0.639037932273011	0.5	2	1.81975917801125
"5016"	0.0757736388360263	0.357075924930095	0.5	2	0.289601684101148
"5017"	0.00972556453198195	0.203578477337131	0.5	2	2.75477416756148
"5018"	0.0779967585578561	0.133280222114346	0.5	2	0.453420811551075
"5019"	0.0158397569501627	0.0365448357902461	0.5	2	2.63621400601486
"5020"	0.0705038658343256	1.29091153362529	0.5	2	1.84188667854475
"5021"	0.63831372108675	1.68494549839622	0.5	2	2.07656620035739
"5022"	0.0335775180719793	5.30747441052216	0.5	2	0.0140700908071867
"5023"	0.0315670143041301	0.757494497601377	0.5	2	0.756975527412002
"5024"	0.595126137103806	0.819295752593865	0.5	2	0.435426256474199
"5025"	0.000844282377511263	0.787177650182384	0.5	2	0.47195672238902
"5026"	0.109608362363675	1.51664095106083	0.5	2	0.650148265833477
"5027"	0.11492006566611	5.5029423608462	0.5	2	0.584132395641788
"5028"	0.0468734940513968	0.0516971203953421	0.5	2	2.86870435942842
"5029"	0.0616340432316065	1.63703292511357	0.5	2	1.57498872597372
"5030"	0.0620631991885603	4.70767456086465	0.5	2	0.928946446211045
"5031"	0.153877637549124	0.1297068163102	0.5	2	1.91634599621135
"5032"	0.100868177525754	2.83656051465865	0.5	2	0.584272420308663
"5033"	0.380529132841115	1.86958728094512	0.5	2	1.56569340520916
"5034"	0.0282229891109186	3.28270718584326	0.5	2	1.58521932098764
"5035"	0.0621026972308755	0.806576109497927	0.5	2	1.21138648507521
"5036"	0.155448507130366	1.00281103349082	0.5	2	1.54875440916341
"5037"	0.356551436690574	1.83284745598693	0.5	2	0.859981258562731
"5038"	0.421994218559845	1.13138238070819	0.5	2	1.55562298655866
"5039"	0.069807915110141	2.52329996844099	0.5	2	2.59935333827724
"5040"	0.406390626711731	1.13673010665807	0.5	2	2.66596175758527
"5041"	0.144210264637115	0.0935087517467553	0.5	2	0.593931346435992
"5042"	0.014713295083493	6.09497538374697	0.5	2	1.93823314735047
"5043"	0.134858595766127	0.421339757600463	0.5	2	2.86038141690446
"5044"	0.0561208854582014	0.384876479570135	0.5	2	1.41419360599442
"5045"	0.0306097458732013	6.4453807200045	0.5	2	1.2793097605237
"5046"	0.222485502483921	3.35217949215656	0.5	2	0.359551940804399
"5047"	0.212680377989056	3.69071772796227	0.5	2	1.52266960916393
"5048"	0.0810193751007319	2.24952886245265	0.5	2	1.18209948028533
"5049"	0.202783607869389	0.0404663307494198	0.5	2	0.922572722799882
"5050"	0.115267170127481	0.0111303590172663	0.5	2	1.73198112280006
"5051"	0.209001697964015	0.773830896524173	0.5	2	2.41030904928666
"5052"	0.0480165306478739	0.648552847131805	0.5	2	0.296720776708502
"5053"	0.192449705294313	7.05351529352276	0.5	2	2.58130963134728
"5054"	0.145011592647972	1.62472702191614	0.5	2	1.260449397131
"5055"	0.231750067598384	2.58926205258388	0.5	2	0.840359033035419
"5056"	0.678121067107152	0.00452978103294923	0.5	2	0.725353266492192
"5057"	0.364662052674179	1.37902063715586	0.5	2	1.48120106034671
"5058"	0.213623267264271	1.09448908974307	0.5	2	1.05959171183647
"5059"	0.320118046043973	1.18107687316435	0.5	2	1.54915404839285
"5060"	0.17157384007329	0.38043742247503	0.5	2	2.10550958031962
"5061"	0.175284351912741	0.165836915429656	0.5	2	2.29182723943799
"5062"	0.382817143185024	1.28601600995662	0.5	2	2.44372171346966
"5063"	0.23574326949558	1.23874760412857	0.5	2	2.92515565073701
"5064"	0.801447809818101	4.19142478261639	0.5	2	3.03693942944865
"5065"	0.42853235654699	1.89349013327644	0.5	2	2.12521755259577
"5066"	0.175095554246547	0.109558957210568	0.5	2	0.56175973490781
"5067"	0.0852482505142689	2.85030036039909	0.5	2	1.3634630434
"5068"	0.517034633804984	3.9607798171674	0.5	2	0.556750189920153
"5069"	0.0317427880130708	0.0696722759964132	0.5	2	2.68313086698759
"5070"	0.0944812899455428	2.74013446161567	0.5	2	0.482880494070815
"5071"	0.0841011228039861	6.09799062125563	0.5	2	0.197880393186935
"5072"	0.0116541695781052	4.38514562648191	0.5	2	0.271328410945974
"5073"	0.496694343139358	0.627503958747281	0.5	2	0.421210821098542
"5074"	0.079460843000561	2.77155873053433	0.5	2	2.32483578786224
"5075"	0.450687824536986	0.717865330144027	0.5	2	1.40967170719347
"5076"	0.986579117492633	6.15643577830965	0.5	2	0.173791003938609
"5077"	0.028329522302513	1.60758754954568	0.5	2	2.01728572935068
"5078"	0.447398528804011	0.15137866440354	0.5	2	2.57699262592668
"5079"	0.225905636688562	8.41463039597997	0.5	2	1.69873371057475
"5080"	0.476564856965966	0.116660535443209	0.5	2	2.28775576067884
"5081"	0.0100077864713967	3.10967682220182	0.5	2	2.87791974854351
"5082"	0.223741625986042	5.95288317024448	0.5	2	2.29071883688
"5083"	0.2870443723487	0.0140216706663033	0.5	2	0.95435977485819
"5084"	0.223230165607276	3.6247230142934	0.5	2	0.0551273124109806
"5085"	0.028563787240653	1.87858157449254	0.5	2	2.56440176985555
"5086"	0.144802435106578	2.49870890965184	0.5	2	1.95899101570187
"5087"	0.0962983822450042	0.582008387560134	0.5	2	2.29846516658572
"5088"	0.0799404918216169	1.66076360105407	0.5	2	0.672482819745868
"5089"	0.00642855018377304	1.41300262965063	0.5	2	1.92557909614416
"5090"	0.00793723612620556	0.718364957005421	0.5	2	1.24962943411611
"5091"	0.428076569895369	1.76661577748095	0.5	2	1.79075062212274
"5092"	0.0157706748694181	5.21781086765525	0.5	2	0.0559721666196924
"5093"	0.273746791659834	3.19983107679735	0.5	2	0.573892158534809
"5094"	0.321500278484561	1.31732087928359	0.5	2	0.930154554682184
"5095"	0.447794226325257	0.777207563582492	0.5	2	3.02247499883277
"5096"	0.578600884940396	1.7046648894686	0.5	2	0.839318199737678
"5097"	0.197703367429725	1.32847338387596	0.5	2	0.439422435182511
"5098"	0.153809005572441	0.276708439856348	0.5	2	0.207017908978288
"5099"	0.0805548474192619	3.41600954113059	0.5	2	2.13701848776352
"5100"	0.0169419310055673	2.53217161130549	0.5	2	0.0839851679879267
"5101"	0.100103447306901	0.949421175070916	0.5	2	1.91333629169079
"5102"	0.027969827875495	0.321645720037779	0.5	2	0.94580707154091
"5103"	0.609946298565636	1.83724303394592	0.5	2	1.79850930397727
"5104"	0.0220965871587396	0.344978278025122	0.5	2	2.67931816380748
"5105"	0.00836057811975479	1.89120708053235	0.5	2	1.63025162821542
"5106"	0.0763330536038578	0.968779897218854	0.5	2	1.38814536943795
"5107"	0.560466995801697	0.334777655963247	0.5	2	0.0198483809590222
"5108"	0.183246206167544	2.98214061826933	0.5	2	2.43650814414983
"5109"	0.0144644921645522	1.24158273309206	0.5	2	2.81540043908333
"5110"	0.179738257179961	0.188364657045394	0.5	2	1.26875608370927
"5111"	0.0607908191209419	1.20023989841955	0.5	2	1.09550199923265
"5112"	0.263259991808775	2.91341102535426	0.5	2	1.7505668050369
"5113"	0.12524219956249	2.01999821882052	0.5	2	0.137956936037275
"5114"	0.040398939475727	1.13174811859347	0.5	2	2.55764615972585
"5115"	0.262459386131706	2.28127712946996	0.5	2	0.870263335126777
"5116"	0.323736143622453	6.58773281888652	0.5	2	2.31753014979309
"5117"	0.386635471118574	1.96404641279257	0.5	2	0.414013488706473
"5118"	0.0434154386632144	3.98658173934989	0.5	2	2.59554952671322
"5119"	0.0325220779515803	1.41978472356353	0.5	2	2.88253425737347
"5120"	0.0086970504373312	0.259083949820243	0.5	2	1.17154456291637
"5121"	0.0982024032622576	2.42074661416755	0.5	2	2.41465821549831
"5122"	0.318547285703902	3.32476471197139	0.5	2	2.07148503236349
"5123"	0.327550794539933	4.20791133512031	0.5	2	1.50125711203605
"5124"	0.443892146750554	0.659986801717412	0.5	2	0.350686207396731
"5125"	0.0832742718011617	0.399979896539782	0.5	2	0.232707995393505
"5126"	0.0364012379199266	2.14429555361121	0.5	2	1.0535305452617
"5127"	0.982426867202716	1.08820258646092	0.5	2	1.35067166661067
"5128"	0.303882728756688	0.246977734830926	0.5	2	2.80390220068411
"5129"	0.258982505268397	2.82731615873639	0.5	2	2.03803522249607
"5130"	0.00568393217399716	0.627161269922465	0.5	2	2.21858625018823
"5131"	0.346920016763692	0.703660772926705	0.5	2	0.214921527247142
"5132"	0.0982309518381953	1.12087634309886	0.5	2	2.64508273767314
"5133"	0.0501068874762642	1.61491688494365	0.5	2	1.01394208828927
"5134"	0.0589947612956166	1.67117456216282	0.5	2	2.80168632232674
"5135"	0.00684035862400312	3.59297815452509	0.5	2	0.0151488436730022
"5136"	0.0796504259795455	3.21069579917003	0.5	2	1.95712661292201
"5137"	0.0875243076123297	0.666875368189405	0.5	2	0.476294537087843
"5138"	0.163480347386541	5.04249807775834	0.5	2	1.63007263653113
"5139"	0.417468226889411	2.23648057613351	0.5	2	0.792507594893807
"5140"	0.0331318735192502	0.671909671783524	0.5	2	1.80930775697618
"5141"	0.0318442160263658	1.60998761610167	0.5	2	1.26120634386087
"5142"	0.123241028189659	8.1619106311392	0.5	2	0.378758869490074
"5143"	0.278606909869199	1.21806331442734	0.5	2	2.51041817484499
"5144"	0.367803700623994	0.617671464351324	0.5	2	0.621010012016819
"5145"	0.405425912124996	0.457416068689735	0.5	2	0.232227930779744
"5146"	0.134268745407462	0.880678523510939	0.5	2	2.093018102468
"5147"	0.246241468927803	4.11698514700021	0.5	2	1.03784624577624
"5148"	0.319030984474306	3.95555224171381	0.5	2	0.784048216241016
"5149"	0.245060867994073	0.686760321635324	0.5	2	0.0958057998846921
"5150"	0.0990515672601759	2.69732459131469	0.5	2	0.0801347544370328
"5151"	0.105734270066023	1.41258958431696	0.5	2	1.07640246994631
"5152"	0.275314871958437	1.23987850421024	0.5	2	0.909698784765831
"5153"	0.0231145052239299	0.648006469268811	0.5	2	2.65378266687154
"5154"	0.0206178213469684	0.237730207882856	0.5	2	1.15929293048385
"5155"	0.108096633665264	0.833385570691864	0.5	2	0.398689122659402
"5156"	0.0141642437316477	1.13673303980018	0.5	2	0.453263536154209
"5157"	0.0247207587584853	0.917231785682829	0.5	2	2.86460321927376
