"n"	"lambda"	"maxfitness"	"alpha"	"Q"	"m"
"4044"	1	0.0838665547450138	2.10788664642378	9.76586800932419	4.30247697688174	1
"4045"	5	0.0913431636057794	1.8123116791841	9.0243538613664	3.41479139809962	5
"4046"	8	0.154104160547223	0.697897949788238	5.6913386574015	3.8101739831036	8
"4047"	2	0.142713058917763	3.43489687177372	1.29039764492773	1.79619289387483	2
"4048"	4	0.460317796816058	6.1500522664032	9.01607879749499	1.77833746315446	4
"4049"	2	0.139493282858615	0.377092670373365	1.78091760887764	3.19315181171987	2
"4050"	7	0.204918006985428	2.37008774811291	1.87572565888986	1.38005576317664	7
"4051"	10	0.305455808291947	2.07861415419131	8.64296039072797	1.11468408501241	10
"4052"	2	0.154786780122432	0.792380546907183	4.14266090092715	4.68196729011834	2
"4053"	3	0.0145332029089332	7.61619496227139	2.0154415595578	2.67674944130704	3
"4054"	6	0.102738800272346	2.38572616838397	9.88480921147857	0.530166944721714	6
"4055"	3	0.151108144587817	0.258464082396409	7.11733918834943	5.32641434145626	3
"4056"	1	0.0674651708453894	0.519792196960437	7.77731760626193	3.97684405208565	1
"4057"	6	0.143049345343354	1.38759013593596	9.66250566721428	4.25732151395641	6
"4058"	9	0.223250096841695	1.0289720946217	7.7574665306136	0.748384831473231	9
"4059"	2	0.147437291608845	0.978046317695968	8.8268078608904	1.7896847743541	2
"4060"	9	0.0489395400509238	0.813594900712596	6.48625289227348	2.01423809083644	9
"4061"	1	0.178876670061934	2.37168500480068	1.42836249310058	3.32696269045118	1
"4062"	1	0.223965372695568	0.753577918582392	0.436560952756554	3.7571304817684	1
"4063"	3	0.122748976480216	0.543215866609408	5.90298250813503	4.28805671865121	3
"4064"	6	1.05742083521266	1.43501122493701	3.58943875075784	1.01397027878556	6
"4065"	1	0.121388652082533	3.93431236622116	3.14287828630768	3.05064081691671	1
"4066"	5	0.358806708147684	2.88391220821598	1.37250364928041	3.84731744730379	5
"4067"	3	0.253902281067314	0.739539563585405	6.97193046312313	3.33158322121017	3
"4068"	14	0.134897306002676	1.60504315478886	6.56668814884033	1.05307008547243	14
"4069"	9	0.259143135501983	0.217095734943771	4.79443184055854	3.27718860225286	9
"4070"	2	0.215479178904536	0.611526429830429	6.77050384285394	1.34941783943214	2
"4071"	4	0.0627694094349088	1.38946514884565	5.38810788390692	2.21038272674195	4
"4072"	4	0.198342810003998	1.10780410914922	2.69952101833187	1.43772322975565	4
"4073"	8	0.392025705410128	1.51654691097804	3.05964409518056	1.22728579572868	8
"4074"	5	0.340822153894191	0.976650941063957	9.15395181123167	1.31944151630159	5
"4075"	4	0.0973399734124541	2.01503400167258	4.18868143477011	4.29275233042426	4
"4076"	2	0.234957750692012	1.61997000289632	8.7659780036658	2.26351761713158	2
"4077"	1	0.0933746214956045	0.43739919743606	3.19318053014576	5.81557811109815	1
"4078"	1	0.0617117926478386	1.62948147219803	2.43977947577369	1.67921788536478	1
"4079"	3	0.084469660905422	2.11493257354019	3.81359867325518	0.629485677811317	3
"4080"	1	0.221269403762164	5.06395713608881	1.26057647189591	3.48632613243535	1
"4081"	1	0.10928754908964	0.0995248250484481	0.877743827644736	5.27480769436806	1
"4082"	1	0.0322301743552089	0.383048233472632	8.08375404952094	3.43364773015492	1
"4083"	6	0.201262498452308	0.468570201159004	9.21841398652177	1.49584017461166	6
"4084"	11	0.341650445684038	2.57609905495473	5.33942230970133	4.04932523029856	11
"4085"	4	0.4608350764708	3.32646056055623	1.92514932693448	2.01485391496681	4
"4086"	2	0.322901328636294	4.49298495289137	5.6404884449672	1.32816571218427	2
"4087"	17	0.100171768385917	0.337455250841835	9.2405791811645	3.59539060550742	17
"4088"	8	0.330298317393299	1.55346168541709	0.67516898533795	1.41180677630473	8
"4089"	5	0.000168210591313304	7.39274938219748	9.56417010624427	2.05617717665154	5
"4090"	6	0.0298605835065246	2.13165188621846	2.10836329599842	3.42926729703322	6
"4091"	5	0.360006985275934	0.211812897517744	7.25074934491422	1.26646801212337	5
"4092"	6	0.0345191000960767	0.789983427055215	4.49404271601234	5.54815149179194	6
"4093"	6	0.123217506892979	1.47893543425722	4.9744960735552	1.22314865526278	6
"4094"	3	1.06890364618679	2.18434901795785	2.90814493577927	2.57042711367831	3
"4095"	4	0.711380530479265	0.301266099897611	8.95574082764797	4.57472639274783	4
"4096"	7	0.471505794276424	3.98131694595445	5.03684841254726	4.7708478939021	7
"4097"	10	0.072621977926371	5.38028981789685	6.65767545204144	2.19748114724644	10
"4098"	6	0.493628368278686	1.45392961064085	5.04609630461782	3.4105308825383	6
"4099"	1	0.350082618353849	0.0973009610440608	5.56859720470384	2.45567047502846	1
"4100"	18	0.517279531408973	1.29327909823101	5.00738057424314	2.60745856398717	18
"4101"	2	0.120576658844948	1.96419894760149	3.9647507537622	2.42135746427812	2
"4102"	6	0.0722567114979029	3.11073682091095	4.81306080203503	0.868806053535081	6
"4103"	1	0.124553537927568	0.299598388411477	6.78321684889961	4.59108270925935	1
"4104"	9	0.176270068800988	1.13216227726583	1.39754392262548	2.75270806101616	9
"4105"	15	0.21935263105727	7.15735572902427	5.59832943379879	3.96312879549805	15
"4106"	7	0.374367931005593	3.18785922407973	2.01055470255669	2.08055051683914	7
"4107"	3	0.685891286995182	0.32724156648223	4.01765679579694	4.87037025403697	3
"4108"	1	0.260381297013702	3.33322653385729	9.11000662823208	3.32796497223899	1
"4109"	4	0.147440556800736	1.81006469580132	4.40923228305765	1.03190906299278	4
"4110"	5	0.194812297067585	1.17561039091875	4.57410145162139	1.16800523153506	5
"4111"	21	0.108486807905138	3.01883927733978	2.75847006177064	4.47498366981745	21
"4112"	3	0.0242979005541921	0.139467296013471	3.66099469310138	3.7848666961072	3
"4113"	12	0.4584714958307	0.896491205234322	3.5026137204608	3.45901989843696	12
"4114"	6	0.209150873488727	5.41011325294583	6.72927700388245	1.62586289341561	6
"4115"	3	0.075690337177366	1.71275946700828	8.90644387365319	4.82586598070338	3
"4116"	2	0.193674557275119	1.02400226299828	4.37244065019768	1.44384915207047	2
"4117"	13	0.40823216846395	1.88898364559719	7.41752887074836	3.03086894878652	13
"4118"	2	0.34418692328053	0.440787685454664	0.441848471225239	1.53024727513548	2
"4119"	8	0.0297452166255862	5.81609707137777	6.20404912054073	1.5743851714069	8
"4120"	1	0.129644242022187	0.354339494953491	8.30874289760832	3.65977982117329	1
"4121"	3	0.180735711372438	0.825006247786482	6.7104762858944	2.9241919600172	3
"4122"	1	0.151221004822408	8.8951442933766	4.87251168363728	3.03621807054151	1
"4123"	2	0.0194540217518806	0.212514035425512	7.69884789383505	0.754135599709116	2
"4124"	4	0.275143270558658	1.13478154488021	0.938168991915882	1.7631374488119	4
"4125"	1	0.507563097377248	2.60896841379234	3.06051765754819	4.25084210606292	1
"4126"	22	0.00311645902890575	2.90353282933898	3.70152799203061	4.68877988914028	22
"4127"	8	0.0062718577682972	2.64319123276666	0.271332472539507	3.97728060942609	8
"4128"	1	0.0611700376495719	2.24551164846427	3.00240137986839	5.6028832012089	1
"4129"	9	0.154590585021668	0.439467621369052	7.55078079667874	1.6329604483908	9
"4130"	3	0.57113134900359	0.0597015572441618	7.49152932495344	0.786578770377673	3
"4131"	2	0.572035204251905	0.836238549188319	6.63379194084555	4.55096549983136	2
"4132"	3	0.304090742004995	2.79586203655143	4.95071353621315	0.71300520573277	3
"4133"	3	0.153241050980034	2.03189783028906	1.20941534868907	4.07527573278639	3
"4134"	1	0.323703040888159	3.81500561741843	0.350201716972515	1.88388471514918	1
"4135"	2	0.0994391176849604	0.168648003897355	6.02484108156059	1.7639301258605	2
"4136"	5	0.215012976746077	1.21373438745704	0.973723401175812	1.9070729467785	5
"4137"	5	0.0643342657014728	3.98332884213983	9.9910777063109	0.847668328438886	5
"4138"	2	0.38473543821085	4.0034656180719	9.97402244422119	0.683686861768365	2
"4139"	8	0.184223098671975	3.18331986490424	2.5170242595952	5.66736621339805	8
"4140"	1	0.202899706169012	1.03975158516606	7.93905992994551	0.800551457097754	1
"4141"	10	0.008697425480932	0.613143268821251	7.77771199576091	3.42128219665028	10
"4142"	4	0.206569664358142	0.834208170747835	2.62775972606614	4.64950741443317	4
"4143"	1	0.116245205514133	8.37014478268972	7.22751141083427	2.31590498716105	1
"4144"	10	0.0448022866621614	1.64733507367969	7.17058265814558	3.4820832106052	10
"4145"	16	0.091481068264693	0.995776253959504	2.19285580860451	4.88461236597504	16
"4146"	3	0.0320269086143395	0.0431418304043414	6.73089198623784	1.01690217887517	3
"4147"	9	0.12460892079398	0.508366241292737	8.94894540437963	2.9001139983302	9
"4148"	3	0.246735890946331	0.85915626592975	7.14322274988517	4.42510515893809	3
"4149"	7	0.0020205526612699	1.77446747768648	9.53454674801324	4.70164170698263	7
"4150"	4	0.225114057577195	0.971590956228883	4.66547111670952	0.75559241801966	4
"4151"	5	0.0321637872297772	4.25492190076198	9.73498477141839	4.81422000762541	5
"4152"	4	0.0501344606130452	4.46612300457422	7.36321472220588	5.0879364850698	4
"4153"	4	0.626417338814507	5.67035594100692	2.88198804687709	2.72019589971751	4
"4154"	1	0.390057896983232	11.6849926973669	2.16647807771806	5.31464456173126	1
"4155"	22	0.182365446210435	2.62563578036896	8.78432991285808	5.43024877412245	22
"4156"	2	0.0727091282606125	0.906567795677858	3.14344061519951	5.62713331612758	2
"4157"	1	0.399457015452867	2.99826769904107	1.87540686954744	5.15979010530282	1
"4158"	1	0.0499308856899312	2.30950212501404	3.39869056155439	2.42790099408012	1
"4159"	2	0.197394149390556	5.11507427328326	2.92265692497604	1.63993058039341	2
"4160"	4	0.14037949926311	2.02059335565513	9.96471863228362	0.75932921434287	4
"4161"	1	0.0349322630671078	1.50016945497081	6.11222768239677	2.38215757219587	1
"4162"	8	0.27227549868727	5.10412135101625	3.03855512517039	5.61647220910527	8
"4163"	1	0.57103029799433	2.22654793051085	8.84615182909183	5.5555632765172	1
"4164"	2	0.00485501289367676	0.488593825454815	4.07379616787657	0.664143995149061	2
"4165"	21	0.0183004721067846	1.72667545752239	1.59538092308212	5.91164591093548	21
"4166"	4	0.0932135594077408	0.136239997341917	3.94163917645346	5.33363322517835	4
"4167"	4	0.179151813118699	3.19942125139348	4.99521275693551	3.7603820489021	4
"4168"	9	0.161659977390411	0.576049787853893	3.7020559184486	5.09692724922206	9
"4169"	1	0.145182704544606	0.116871959998041	5.45959704741836	3.60428227030206	1
"4170"	3	0.327498961557456	5.527576162313	6.61923757840414	4.67220384755637	3
"4171"	3	0.0183081267401576	4.24254174402705	3.80994413937442	4.29123256832827	3
"4172"	17	0.00380731286799683	0.433962579177067	1.4254132871516	1.93316898972262	17
"4173"	5	0.494904141700641	0.839050349862541	7.48515050930437	2.22065812267829	5
"4174"	4	0.116143641341478	0.409811700662058	4.22508369847201	5.80599239608273	4
"4175"	41	0.050622198736474	1.8331283196177	0.22871958152391	4.66292490041815	41
"4176"	5	0.279149709113924	1.82101287409389	8.50685975095257	1.25879516173154	5
"4177"	1	0.237463683067801	2.71168975904276	2.13157295666169	2.87485380808357	1
"4178"	8	0.0343682220205665	3.50688004106335	6.35653159830254	1.77433223149274	8
"4179"	4	0.264344445048811	0.303463773707707	0.315591083397157	0.991726399865001	4
"4180"	3	0.559120063839997	4.84989594086675	0.569292531185783	3.50384046707768	3
"4181"	6	0.0585700799711049	1.86505975080738	9.88092210304458	3.66914125229232	6
"4182"	12	0.179795402652564	2.43714747260002	8.69817490675487	3.50775476556737	12
"4183"	5	0.199866419153183	0.833798403270161	7.63916871119291	5.52943791879807	5
"4184"	1	0.236319733961465	2.00161997777284	1.58195008204784	2.92235529434402	1
"4185"	1	0.0573918960057199	2.63727760977103	5.48045501951128	3.26682681532111	1
"4186"	17	0.096796684153378	2.48276668369004	7.80486636969727	1.74238702654839	17
"4187"	1	0.643813669647942	1.74986384071497	0.280934247933328	3.23441417852882	1
"4188"	23	0.00140902921557426	1.5029014690981	4.17493142636958	3.66826521151233	23
"4189"	6	0.0755048493537767	0.42159909769272	9.22478966272902	0.60916387848556	6
"4190"	2	0.0755059221759439	0.154251965548126	7.3947028235998	1.56629074248485	2
"4191"	8	0.069384500477463	2.08782887801643	8.05705273484346	1.63053376332391	8
"4192"	9	0.342554064823275	1.07743142202261	3.00033962635789	1.66524482087698	9
"4193"	8	0.163917783453109	4.56377416177164	5.36082695957739	2.80535236687865	8
"4194"	1	0.0818670458160341	0.642149101466329	6.17707459835801	2.89025191997644	1
"4195"	4	0.197117887056413	0.52416325793145	3.88056623376906	1.45422889641486	4
"4196"	12	0.00472850957885385	5.83849537430115	9.55113815180957	3.62452362815384	12
"4197"	1	0.0391261558048427	0.225924666481779	0.911691504227929	2.62172187829856	1
"4198"	2	0.378137498809208	1.79350723140271	7.7218443905469	1.94107907952275	2
"4199"	2	0.187297759941759	1.67582296385205	9.3222882512724	1.56069089309312	2
"4200"	5	0.111256370041519	0.377625560502726	2.86545617952943	2.1731205858523	5
"4201"	5	0.201324428050759	1.04778470500551	9.07688805472571	2.66824282554444	5
"4202"	2	0.0431021021471347	0.21881834266135	5.07936387252994	1.8027466541389	2
"4203"	3	0.778802601578546	1.62380522985587	7.0307725304272	1.24067596078385	3
"4204"	3	0.0423159404098472	7.13641439614382	7.1662093419116	0.85838544240687	3
"4205"	3	0.0458804907908589	8.54749577818442	1.61148062390275	1.63655563304201	3
"4206"	8	0.124770607147366	0.0558387970851184	8.06723700347356	5.75989588175435	8
"4207"	12	0.379222307337408	0.723463896865496	4.9694374761777	1.4976308576297	12
"4208"	1	0.00590850944130068	4.65891475750954	9.50162264010869	5.66724693612196	1
"4209"	1	0.108227495290339	10.3514127143762	1.81201833034866	3.27693691803142	1
"4210"	3	0.613036647405396	1.56219348225326	6.28708465322852	3.81005402968731	3
"4211"	31	0.204045531331542	1.56374263440332	5.54603686681949	1.58610519848298	31
"4212"	2	0.0678507329896092	4.17440146348968	1.713599468139	1.13895575446077	2
"4213"	1	0.486018545527883	6.10912777404214	1.81886354673188	0.819594198954292	1
"4214"	7	0.951713750399335	1.66868271346371	0.639459164487198	4.07934772432782	7
"4215"	5	0.0465312082137937	0.0228521410073301	4.15808104858734	0.827769272960722	5
"4216"	12	0.0695217100903392	4.68218603651488	9.22113213923294	3.20984890672844	12
"4217"	13	0.263730428918245	1.52684514025518	5.1838554778602	5.83457374852151	13
"4218"	11	4.85265627503395e-05	2.59053067465668	4.3174172966741	4.24821906373836	11
"4219"	2	0.0137966394424438	0.00176552961823779	7.07760353584308	4.7207423010841	2
"4220"	8	0.457948052044283	4.95818998256324	4.77846186875831	3.19025205518119	8
"4221"	3	0.509540231385697	0.220722418412974	8.13765473910607	1.8356283234898	3
"4222"	1	0.105861436575651	1.14237969876329	6.28342422770802	2.5288253283361	1
"4223"	2	0.097579344548285	1.83222651629268	2.35478710962925	4.2211448661983	2
"4224"	6	0.113798581901938	0.590706569610982	1.78792180963792	5.61233998602256	6
"4225"	3	0.0115806835703552	1.77580567950439	0.683373580034822	5.79407029913273	3
"4226"	4	0.497716478740797	9.96494596880524	7.20175508428365	5.14749493519776	4
"4227"	1	0.127429252583534	3.96889200801591	5.95223578424193	0.64689769630786	1
"4228"	9	0.137855645921081	1.46842323808238	7.17404376138002	3.73612343356945	9
"4229"	3	0.219822379106632	1.98919449067247	9.04274925943464	5.0294577027671	3
"4230"	2	0.00901082857965588	0.391164008991237	2.70687471826095	1.74186539975926	2
"4231"	8	0.0221483473737017	0.68767209106814	4.81587911031675	1.14866653236095	8
"4232"	3	0.204094839832726	1.38814234766099	6.630979565694	1.03128016553819	3
"4233"	22	0.269566040169898	0.180823152410751	1.76051825806499	2.84594785841182	22
"4234"	1	0.545750897725053	6.72577123053529	6.16901144220028	2.86700983787887	1
"4235"	2	0.312391339598184	0.595628466578548	6.1710898448946	0.511640019714832	2
"4236"	5	0.104340066481382	2.41563905125062	4.19531221943907	1.93147009273525	5
"4237"	2	0.282630578784232	1.37419426677558	7.9953704776708	0.647461627959274	2
"4238"	3	0.057096768822521	0.362229671588773	1.74447813518345	5.02532552578487	3
"4239"	2	0.00237326081842184	0.978294512343129	1.55914543473627	3.36619531130418	2
"4240"	3	0.0709621140248912	2.48691106233133	1.6006935893558	3.48135993909091	3
"4241"	8	0.940203580954924	0.0127138070290922	7.88413040700834	3.97274336556438	8
"4242"	2	0.0647117895612739	3.80216979546873	2.40002193937544	1.97558348404709	2
"4243"	3	0.00171580709863664	0.385335310122248	4.03556070756167	2.41643656848464	3
"4244"	4	0.180816900721731	5.19924035350753	1.82572924555279	0.870048303622752	4
"4245"	6	0.0771843866445124	0.408016415381202	5.34127617545892	2.96661429782398	6
"4246"	1	0.257963588266614	2.48023292775023	7.31796313724481	3.21462696022354	1
"4247"	3	0.312577408907895	1.29868536408007	4.15798323261552	1.7772093527019	3
"4248"	1	0.0583127804100513	0.485334078136318	4.32528092078865	4.909273653524	1
"4249"	12	0.0916002538986504	3.15452105002377	3.69428431086708	3.41846113104839	12
"4250"	2	0.136463087890297	1.87401471083399	1.09948186669499	5.74136680155061	2
"4251"	1	0.0110430447384715	1.52614730043245	2.79010174307041	4.26821376488078	1
"4252"	10	0.44122711678309	1.55686349157282	9.88291730131023	4.49332245497499	10
"4253"	4	0.10343287418997	0.852974866189978	8.09661180642433	1.3674217290245	4
"4254"	1	0.000557407457381487	6.62227834211717	5.96189238692168	3.2109325430356	1
"4255"	5	0.0378459081985056	0.958752982961819	4.59416628822219	5.77022909151856	5
"4256"	2	0.17624705544764	1.82501707530219	3.90515191962477	1.35223762830719	2
"4257"	2	0.17838711067194	0.408240280687288	2.20413465676829	1.61231830331963	2
"4258"	8	0.0270796765589366	2.94946723750432	5.95679894911591	3.66006352216937	8
"4259"	24	0.0467951398512182	0.851564771463743	6.77418819451705	0.885311569087207	24
"4260"	5	0.290655064566021	0.940220639601075	3.68347348156385	0.720740328892134	5
"4261"	6	0.152025568974748	5.64340019426226	9.68210625366773	3.74590660457034	6
"4262"	3	0.0427486147731543	0.542181614936505	7.39867983486038	2.64130899880547	3
"4263"	1	0.131317127216607	0.164986440194994	2.25221094875596	2.61625158274546	1
"4264"	1	0.0536082458682358	1.59960773819561	8.52955239256844	3.42433861922473	1
"4265"	13	0.644002267684708	3.71556901599722	0.239848789875396	5.44049006723799	13
"4266"	1	0.0128014344883557	1.42166303627345	4.11322554040235	2.07967679901049	1
"4267"	2	0.431924952168889	1.03417848647	6.38827508015092	5.60978312348016	2
"4268"	9	0.210595594151857	0.917363399995767	2.2556342795724	3.16055945225526	9
"4269"	8	0.55847937103161	6.14066877309074	3.95004955902696	2.06027535197791	8
"4270"	4	0.025786828831089	1.86488385153799	2.66640140525997	5.48959945584647	4
"4271"	7	0.326486313424394	2.0343091089958	3.65778917085845	2.29298486304469	7
"4272"	3	0.0684663399122655	1.12162735139835	7.53905593340751	5.49004775600042	3
"4273"	1	0.435967287987163	0.686859585780369	2.55184039291926	3.81351273262408	1
"4274"	10	0.0826620938256383	0.62176469835585	5.87402844571043	3.44455238978844	10
"4275"	1	0.317483434809332	0.0374073122437871	9.43656727166381	0.821359713678248	1
"4276"	14	0.21054140831435	6.02333763450676	2.8034763807198	3.8076019086875	14
"4277"	10	0.315060928714914	1.15939547303215	3.86869886934292	1.02032961673103	10
"4278"	9	0.0210654410533607	1.85773478407062	6.25186019192915	3.26590658340137	9
"4279"	14	0.235417515031042	2.47269179576775	3.66638055539224	5.97655227780342	14
"4280"	4	0.0236950438318374	3.38628244075277	1.67156254022848	2.76397315331269	4
"4281"	3	0.00322400133428191	3.9349376508303	9.13146906504408	5.09308743244037	3
"4282"	6	0.00503050200641155	0.924234939570233	8.23361805530731	0.730656219297089	6
"4283"	6	0.346490611864214	1.70577562340596	9.40783382763621	3.76639877073467	6
"4284"	3	0.468639949311442	1.41431667171012	5.83642350379378	5.91231555608101	3
"4285"	2	0.206498205839636	0.777748739113183	5.33308934557717	0.7903340337798	2
"4286"	3	0.0060942237265408	1.84678523767502	5.88734466945752	2.19976318825502	3
"4287"	10	0.0377738606184721	0.386444933804716	9.3649866678752	4.96849094354548	10
"4288"	1	0.178353519915583	1.88195074640904	0.718747459864244	1.87034023518208	1
"4289"	1	0.116640581004322	0.54848160931053	1.27423454213422	5.56830140936654	1
"4290"	3	0.132796577457339	0.128936056927608	9.05696162094828	4.97693780926056	3
"4291"	5	0.0807511188381863	0.278321831940478	5.01114454141352	3.17707635590341	5
"4292"	16	0.0302997673513739	1.21325461176606	5.81020005964674	5.24247338611167	16
"4293"	6	0.370576630515938	0.0540099587706927	1.44056684272364	2.25382614252158	6
"4294"	8	0.0965090859608142	2.69254603355856	8.23559281723574	5.72177641687449	8
"4295"	1	0.162455919376555	0.88316928294858	6.06076168988366	1.0455717893783	1
"4296"	1	0.412211392803078	1.22143529436684	3.6475186828291	5.99476628308184	1
"4297"	1	0.00639025187119842	6.63350948098502	4.07940713183489	3.92942018492613	1
"4298"	2	0.0871973567642272	4.76783426212727	7.16834802788217	1.57725876721088	2
"4299"	13	0.409458030743485	1.30171284392667	2.04980601894204	4.0185296672862	13
"4300"	15	0.135347685776651	3.31537110789498	2.71293440111913	0.809156885370612	15
"4301"	3	0.229737099437955	4.6856664573247	1.88785474258475	2.58187377650756	3
"4302"	2	0.151361787497046	3.18904478366641	5.91312424447387	1.26375482673757	2
"4303"	19	0.0541650996543467	2.73081716235656	8.70003421467263	0.671128262067214	19
"4304"	5	0.440523743976779	1.38762832104306	7.16453101751395	5.40378673572559	5
"4305"	6	0.140915025948527	5.24373356373227	7.47517092444468	3.35148784203921	6
"4306"	5	0.0326377814635634	0.40971082395174	4.23839117926545	4.99007285945117	5
"4307"	5	0.167826277567985	1.11271716781464	6.28010759411845	5.51390671613626	5
"4308"	6	0.0313893526792526	0.966763185809466	7.00482585274149	2.02176121715456	6
"4309"	2	0.149388440025048	1.14998544346462	7.32178628128022	5.20502681005746	2
"4310"	1	0.0777299196144775	4.24737583600284	8.97561217597686	4.61299370310735	1
"4311"	2	0.0307681746389209	1.58867276959976	6.04044677207712	3.98057336220518	2
"4312"	15	0.206170597850325	0.0197254149789381	0.350811607716605	4.42344088084064	15
"4313"	2	0.103606315718042	4.17472436379374	1.01133257972542	3.66217786888592	2
"4314"	1	0.174839093012362	1.60472683788491	5.90052968435921	2.29513500805479	1
"4315"	3	0.165703359796646	0.099913487217786	4.89737929229159	4.22498225118034	3
"4316"	1	0.0319441247731447	0.361567729017397	9.44809809345752	3.25156526709907	1
"4317"	11	0.183220076304904	1.91532247768601	9.74654461345635	4.7422899476951	11
"4318"	3	0.268293188690188	0.581066319951056	1.01054610575084	0.657427223632112	3
"4319"	8	0.00213912175968289	0.263863185419906	2.13216603687033	2.52888711832929	8
"4320"	6	0.188903353222074	1.85934194824284	8.40460768097546	3.21945090673398	6
"4321"	6	0.0795264282186654	2.36941409738496	7.35734572010115	4.94245778291952	6
"4322"	4	0.0705999448832285	1.50032316483512	5.263338035997	5.64428578771185	4
"4323"	1	0.0131764777004719	5.10276941044246	8.44220350191463	1.91340391244739	1
"4324"	1	0.0125780141342657	1.07970111183774	5.16495560698677	4.72024819755461	1
"4325"	5	0.0179864580543998	1.7554328041906	9.63783198478632	4.07483921386302	5
"4326"	8	0.0148194613846438	2.09225612808112	3.34848033424933	3.88302521617152	8
"4327"	7	0.101337478589267	0.397386863257977	4.05695273282472	3.74300639086869	7
"4328"	6	0.153632052164457	4.27539226879594	1.82686653486453	4.93208274978679	6
"4329"	7	0.0509995042943685	0.838192991029831	8.39608971835114	4.32998705818318	7
"4330"	4	0.6034552052281	4.27064085275177	5.13194438072387	1.64237767644227	4
"4331"	1	0.298601694650498	0.418664827925189	5.15609356199857	3.84765963058453	1
"4332"	6	0.183845384969356	2.35645181732138	9.60643998903688	3.55064795049839	6
"4333"	1	0.270314509226921	0.364223583175254	9.95402655778453	0.777592979953624	1
"4334"	15	0.0984402837231755	4.87435557765117	8.22704462192487	3.47833861561958	15
"4335"	4	0.156538423800303	1.44881720260046	6.01067793229595	0.950609988416545	4
"4336"	4	0.299754580466037	1.15269881458843	4.32582544567995	5.22338946117088	4
"4337"	1	0.0939071501605213	0.328841763063216	5.64963170050178	5.98712871107273	1
"4338"	1	0.0634031943976879	2.31757562815693	4.83199375229888	5.05780877184588	1
"4339"	4	0.00478925526704649	1.16885786810748	6.08100525569171	4.64958794298582	4
"4340"	10	0.0573306814498521	1.74706528455411	0.300776682049036	3.56611061585136	10
"4341"	5	0.146227791889437	1.75007742009242	9.29658312851097	0.764943548245355	5
"4342"	3	0.0268107250775164	0.916472030365195	6.80649636329617	4.41576699831057	3
"4343"	2	0.368743325380569	0.42483156687181	3.39257212826051	4.71667923638597	2
"4344"	7	0.0832040142267942	3.68864569913499	3.3378008405678	5.98980203876272	7
"4345"	5	0.0282951503649144	3.05741964830167	1.34739190407563	3.60532678267919	5
"4346"	4	0.0503292892593584	1.58497946313104	1.4019847990945	4.57665205537342	4
"4347"	9	0.580491907861004	1.30009543056762	2.14354010093957	3.71409429574851	9
"4348"	6	0.100584548618644	1.86680316343393	3.14894957034849	4.36077553068753	6
"4349"	1	0.131735766772181	1.83995968236526	7.30888179694302	4.53454266418703	1
"4350"	4	0.754522229316545	1.28077945088615	5.58616937519982	5.38807264866773	4
"4351"	12	0.0123947495303633	0.212161876986805	6.11440168363042	2.13848625356331	12
"4352"	4	0.477775208999343	12.4296520082939	8.3330082843313	4.36506219033618	4
"4353"	2	0.35161868779171	0.145432998658661	6.84516563131474	4.23532758280635	2
"4354"	2	0.0981465139426291	0.167854392004364	7.54597529547755	4.32441798597574	2
"4355"	2	0.102162966877222	1.09167413451036	5.77655967494939	3.06449408165645	2
"4356"	4	0.359336354566698	3.22756308039683	2.06432502462994	2.75694542902056	4
"4357"	2	0.163923545732143	0.541428524066905	3.26744102786761	3.99071094079409	2
"4358"	1	0.239927815620586	1.10553508866109	2.67432272641454	5.67167205468286	1
"4359"	1	0.642470958795319	0.163381941193209	2.96747139221989	1.99535551865119	1
"4360"	8	0.189200467049124	1.76875359393719	8.76736406493001	0.827320556621999	8
"4361"	1	0.0552190804854035	0.060481617233802	5.47715092755388	1.8360913117649	1
"4362"	5	0.114034423045814	2.01083143504245	8.07678184940014	2.6527213974623	5
"4363"	2	0.289044296555838	1.23364588057098	7.26757636128459	1.16805118857883	2
"4364"	1	0.102451581694186	0.0726285896985504	9.16753820215818	4.92592079099268	1
"4365"	1	0.134832037705928	2.95224600293133	0.104351884126663	1.81503975868691	1
"4366"	1	0.376477160336338	0.157863612955201	7.7225386336213	1.06590973539278	1
"4367"	9	0.0181692058683598	0.257954118050042	6.01487362112384	1.12970571615733	9
"4368"	1	0.101827322132885	1.12728910587765	8.09833502115216	5.05988631374203	1
"4369"	1	0.126939059048891	7.12043225987599	6.18570769228972	1.64516448427457	1
"4370"	2	0.244037568188253	0.860247585884805	1.54809435054194	2.69142883538734	2
"4371"	1	0.847067978606576	3.24866139345235	8.73133321425412	2.40777721290942	1
"4372"	6	0.0249379772692919	2.06977628064986	5.07569735483266	0.738609644817188	6
"4373"	1	0.026718278131798	1.14101322672567	8.98938753271941	3.70621797197964	1
"4374"	2	0.0152328930795193	0.448319247819853	7.02597634152044	3.32096756668761	2
"4375"	7	0.126974578946829	2.53812700929656	6.8561459466815	4.47977163875476	7
"4376"	1	0.0135779495351017	1.43571357918828	0.433258013310842	3.97793093591463	1
"4377"	2	0.258069827771726	1.37900638216727	9.94213033216074	3.63556764693931	2
"4378"	3	0.180370397298577	2.27231451255305	0.171987571800128	2.43866984941997	3
"4379"	1	0.0405056918971241	0.142195300400632	1.15897364171688	3.25335513311438	1
"4380"	2	0.0457713730633259	0.909194021839093	4.19996314807795	3.51747243932914	2
